Can Share,يمكن مشاركة,
Can Write,يمكن كتابة,
Can't identify open {0}. Try something else.,لا يمكن تحديد {0} المفتوح. جرب شيئا آخر.,
Can't save the form as data import is in progress.,لا يمكن حفظ النموذج اثناء استيراد البيانات.,
Cancel {0} documents?,إلغاء {0} وثائق؟,
Cancelled Document restored as Draft,تم استعادة الوثيقة الملغى كمسودة,
Cancelling,إلغاء,
Cancelling {0},الغاء {0},
Cannot Remove,لا يمكن الحذف,
Cannot cancel before submitting. See Transition {0},لا يمكن الإلغاء قبل تاكيدالإرسال. انظر التغيير {0},
Cannot change docstatus from 0 to 2,لا يمكن تغيير docstatus 0-2,
Cannot change docstatus from 1 to 0,لا يمكن تغيير docstatus من 1 إلى 0,
Cannot change header content,لا يمكن تغيير محتوى الرأس,
Cannot change state of Cancelled Document. Transition row {0},لا يمكن تغيير حالة الوثيقة ملغاة .صف التغيير,
Cannot change user details in demo. Please signup for a new account at https://erpnext.com,لا يمكن تغيير تفاصيل المستخدم في العرض التوضيحي. يرجى الاشتراك للحصول على حساب جديد في https://erpnext.com,
Cannot connect: {0},لا يمكن الاتصال: {0},
Cannot create a {0} against a child document: {1},لا يمكن إنشاء {0} ضد وثيقة تابع: {1},
Cannot delete Home and Attachments folders,لا يمكن حذف المجلدات الرئيسية والمرفقات,
Cannot delete file as it belongs to {0} {1} for which you do not have permissions,لا يمكن حذف الملف لأنه ينتمي إلى {0} {1} الذي ليس لديك أذونات,
Cannot delete or cancel because {0} {1} is linked with {2} {3} {4},لا يمكن الحذف أو الإلغاء لأن {0} {1} مرتبط مع {2} {3} {4},
Cannot delete standard field. You can hide it if you want,لا يمكنك حذف الحقول القياسية. يمكنك إخفاءها فقط إذا كنت تريد,
Cannot delete {0},لا يمكن حذف {0},
Cannot delete {0} as it has child nodes,لا يمكن حذف {0} لأن لديها عُقد تابعة,
"Cannot edit Standard Notification. To edit, please disable this and duplicate it",لا يمكن تحرير الإشعار القياسي. للتعديل ، يرجى تعطيله وتكراره,
Cannot edit a standard report. Please duplicate and create a new report,لا يمكنك التعديل على التقارير القياسية. يرجى نسخ التقريرالقياسي و  التعديل على النسخة الجديدة,
Cannot edit cancelled document,لا يمكنك التعديل على وثيقة ملغية,
Cannot edit standard fields,لا تستطيع تعديل الحقول القياسية,
Cannot have multiple printers mapped to a single print format.,لا يمكن تعيين طابعات متعددة على تنسيق طباعة واحد.,
Cannot link cancelled document: {0},لا يمكن ربط وثيقة ملغيه: {0},
Cannot map because following condition fails: ,لا يمكن تعيين بسبب فشل الشرط التالي:,
Cannot move row,لا يمكن نقل الصف,
Cannot open instance when its {0} is open,لا يمكن فتح النموذج عندما ه {0} مفتوح,
Cannot open {0} when its instance is open,لا يمكن فتح {0} عندما مثيله مفتوح,
Cannot remove ID field,لا يمكن إزالة معرف الحقل,
Cannot set Notification on Document Type {0},لا يمكن تعيين الإعلام على نوع الوثيقة {0},
Cannot update {0},لا يمكن تحديث {0},
Cannot use sub-query in order by,لا يمكن استخدام طلب البحث الفرعي بالترتيب,
Cannot {0} {1},لا يمكن {0} {1},
Capitalization doesn't help very much.,القيمة لا يساعد كثيرا جدا.,
Card Details,معلومات البطاقة,
Categorize blog posts.,تصنيف تدوينات المدونة,
Category Description,وصف الفئة,
Cent,سنت,
"Certain documents, like an Invoice, should not be changed once final. The final state for such documents is called Submitted. You can restrict which roles can Submit.",وثائق معينة ، مثل الفاتورة ، لا ينبغي تغييره مرة واحدة نهائية . الحالة النهائية ل هذه الوثائق المقدمة . يمكنك تقييد الأدوار التي يمكن إرسال.,
Chain Integrity,سلسلة الاستقامه,
Chaining Hash,تسلسل هاش,
Change Label (via Custom Translation),تغيير الملصق (عبر الترجمة المخصصة),
Change Password,تغيير كلمة المرور,
"Change field properties (hide, readonly, permission etc.)",تغيير خصائص الحقل (إخفاء ، للقراءة فقط ، إذن الخ ),
Channel,قناة,
Chart Name,اسم المخطط,
Chart Options,خيارات الرسم البياني,
Chart Source,مصدر الرسم البياني,
Chart Type,نوع الرسم البياني,
Charts,الرسوم البيانية,
Chat,الدردشة,
Chat Background,خلفية الدردشة,
Chat Message,رسالة دردشة,
Chat Operators,مشغلي الدردشة,
Chat Profile,الملف الشخصي للدردشة,
Chat Profile for User {0} exists.,يوجد ملف تعريف المستخدم {0}.,
Chat Room,غرفة الدردشة,
Chat Room Name,اسم غرفة الدردشة,
Chat Room User,دردشة غرفة المستخدم,
Chat Token,رمز دردشة,
Chat Type,نوع الدردشة,
Chat messages and other notifications.,.رسائل الدردشة والإخطارات الأخرى,
Check,التحقق من,
Check Request URL,تحقق من عنوان الرابط المطلوب,
"Check columns to select, drag to set order.",تحقق الأعمدة لتحدد، اسحب لضبط الطلب.,
Check this if you are testing your payment using the Sandbox API,تحقق من ذلك إذا كنت تختبر دفعك باستخدام واجهة برمجة تطبيقات ساندبوكس,
Check this to pull emails from your mailbox,التحقق من ذلك لسحب رسائل البريد الإلكتروني من صندوق البريد,
Check which Documents are readable by a User,تحقق من الوثائق قابلة للقراءة من قبل العضو,
Checking one moment,فحص لحظة واحدة,
Checksum Version,إصدار المجموع الاختباري,
Child Table Mapping,جدول رسم التابع,
Child Tables are shown as a Grid in other DocTypes,يتم عرض الجداول الفرعية كشبكة في DocTypes الأخرى,
Choose authentication method to be used by all users,اختر طريقة المصادقة لاستخدامها من قبل جميع المستخدمين,
Clear Error Logs,مسح سجلات الاخطاء,
Clear User Permissions,مسح أذونات المستخدم,
Clear all roles,مسح كافة الأدوار,
"Clearing end date, as it cannot be in the past for published pages.",تصفية تاريخ انتهاء ، لأنه لا يمكن أن يكون في الماضي للصفحات المنشورة.,
Click here to post bugs and suggestions,انقر هنا لنشر الخلل والاقتراحات,
Click here to verify,انقر هنا للتأكيد,
Click on the link below to complete your registration and set a new password,انقر على الرابط أدناه لإكمال التسجيل وتعيين كلمة مرور جديدة,
Click on the link below to download your data,انقر على الرابط أدناه لتنزيل بياناتك,
Click on the link below to verify your request,انقر على الرابط أدناه للتحقق من طلبك,
Click table to edit,انقر الجدول لتعديل,
Click to Set Filters,انقر لضبط المرشحات,
Clicked,النقر,
Client Credentials,وثائق تفويض العميل,
Client Information,معلومات العميل,
Client Script,تخصيص نص للعميل ,
Client URLs,الروابط للعميل,
Client side script extensions in Javascript,ملحقات النصا المخصص للعميل الجانبي  في جافا سكريبت,
Collapsible,منهار,
Collapsible Depends On,الانهيار يعتمد على,
Column,عمود,
Column <b>{0}</b> already exist.,عمود <b>{0}</b> موجودة بالفعل.,
Column Break,فاصل عمودي,
Column Labels:,ملصقات العمود:,
Column Name,اسم العمود,
Column Name cannot be empty,اسم العمود لا يمكن أن يكون فارغا\n<br>\nColumn Name cannot be empty,
Columns,الأعمدة,
Columns based on,أعمدة بناء على,
Combination of Grant Type (<code>{0}</code>) and Response Type (<code>{1}</code>) not allowed,الجمع بين نوع المنحة ( <code>{0}</code> ) ونوع الاستجابة ( <code>{1}</code> ) غير مسموح به,
Comment By,تعليق من جانب,
Comment Email,تعليق البريد الإلكتروني,
Comment Should be atleast 10 characters,يجب أن يكون التعليق على الأقل 10 أحرف,
Comment Type,نوع التعليق,
Comment can only be edited by the owner,لا يمكن تعديل التعليق إلا بواسطة المالك,
Commented on {0}: {1},علق على {0}: {1},
Comments and Communications will be associated with this linked document,سيتم ربط التعليقات والاتصالات مع هذه الوثيقة المرتبطة,
Comments cannot have links or email addresses,لا يمكن أن تحتوي التعليقات على روابط أو عناوين بريد إلكتروني,
Common names and surnames are easy to guess.,الأسماء الشائعة والألقاب سهلة التخمين.,
Communicated via {0} on {1}: {2},تتواصل عن طريق {0} على {1}: {2},
Communication Type,نوع الإتصال,
Company History,نبذة عن تاريخ الشركة,
Company Introduction,مقدمة الشركة,
Compiled Successfully,جمعت بنجاح,
Complete By,انتهاء التفيذ قبل تاريخ,
Complete Registration,أكمال التسجيل,
Complete Setup,أكمال الإعداد,
Completed By,انتهاء التفيذ قبل تاريخ,
Compose Email,انشاء رسالة الكترونية,
Condition Detail,تفاصيل الحالة,
Conditions,الظروف,
Configure Chart,تكوين المخطط,
Configure Charts,تكوين المخططات البيانية,
Confirm,أكد,
Confirm Deletion of Data,تأكيد حذف البيانات,
Confirm Request,تأكيد الطلب,
Confirm Your Email,تأكيد البريد الإلكتروني الخاص بك,
Confirmed,مؤكد,
Connected to QZ Tray!,متصلا بعلبة QZ!,
Connection Name,اسم الاتصال,
Connection Success,نجاح الاتصال,
Connection lost. Some features might not work.,فقد الاتصال، بعض الميزات قد لا تعمل.,
Connector Name,اسم الموصل,
Connector Type,نوع الموصل,
Contact Us Settings,إعدادات الاتصال بنا,
"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.",خيارات الاتصال، مثل &quot;الاستعلام المبيعات واستعلام الدعم &quot; الخ كل على سطر جديد أو مفصولة بفواصل.,
